1;301.5513126491647;272.95147175815436;294.6168125165738;289.4325112702201;281.7555025192257;323.1503579952267;302.90373906125694;293.64889949615485;297.9978785468046;317.6876160169716;
2;256.6958366481039;273.9724211084593;266.54733492442324;302.95677539114297;276.50490586051444;273.667462211615;305.0914876690533;274.1447891805887;269.6897374701671;294.2455582073721;
3;268.01909307875894;294.02015380535664;291.0501193317423;317.3031026252983;298.39565102094934;284.3675417661098;247.63988332007426;270.11402810925483;305.2903739061257;283.3200742508618;
4;264.77061787324317;294.9085123309467;265.1949085123309;264.7175815433572;282.3389021479714;289.1142932909043;285.6404136833731;281.99416600371256;241.8721824449748;269.795810129939;
5;253.40758419517368;272.77910368602494;255.2505966587112;290.6523468575974;291.9119596923893;271.3471227791037;239.18058870326172;281.4770617873243;290.2810925483957;269.37151949085126;
6;251.3656854945638;234.44709626093876;264.9164677804296;261.7342879872713;277.7247414478918;284.22169185892335;275.0994431185362;276.6242376027579;294.5239989392734;288.95518430124633;
7;283.54547865287725;264.05462741978255;282.7897109520021;254.38875629806418;284.2614691063378;249.85415009281357;271.625563511005;254.73349244232298;247.99787854680457;275.6828427472819;
8;279.6738265712013;253.20869795810128;285.22938212675683;281.4638027048528;279.4351630867144;266.0434897905065;256.1389551843012;281.8615751789976;258.61840360647045;243.95385839299922;
9;264.41262264651283;257.478122513922;269.27870591355077;226.83638292230177;254.62741978255104;257.05383187483426;267.47547069742774;256.0859188544153;249.73481835057015;262.72871917263325;
10;269.6367011402811;282.88252452930254;273.65420312914347;269.61018297533815;260.66030230708037;262.7817555025192;272.8188809334394;280.8936621585786;244.20578095995756;267.992574913816;
11;274.4630071599045;282.72341553964463;252.2407849376823;247.41447891805888;254.5611243701936;261.7342879872713;263.65685494563775;245.06762132060462;278.0562185096791;268.96048793423495;
12;258.3001856271546;267.10421638822595;285.6006364359586;263.4844868735084;258.98965791567224;232.82948819941657;279.02413153009815;268.3638292230178;248.18350570140547;257.557677008751;
13;237.62927605409706;269.4112967382657;258.2869265446831;247.06974277380004;258.1675948024397;252.32033943251128;275.7756563245823;267.72739326438614;253.89817024661895;287.788385043755;
14;263.2193052240785;276.0143198090692;268.57597454256165;251.93582604083798;272.14266772739325;276.00106072659776;249.53593211349775;270.20684168655526;248.68735083532218;265.0490586051445;
15;262.0127287191726;251.15354017501988;263.6966321930522;230.25722619994698;245.30628480509148;275.19225669583665;253.75232033943252;259.7984619464333;270.1670644391408;254.1368337311058;
16;232.8427472818881;242.41580482630602;250.26518164942985;278.2816229116945;258.6449217714134;246.19464333068152;241.79262795014586;260.87244762662425;249.76133651551314;252.97003447361442;
17;271.75815433571995;257.7300450808804;260.70007955449483;235.79952267303105;252.85070273137097;248.05091487669054;258.0880403076107;254.1368337311058;235.37523203394323;241.44789180588702;
18;239.8170246618934;272.2089631397507;260.26252983293557;246.53937947494035;268.6290108724476;251.69716255635112;263.1927870591355;252.0551577830814;269.2654468310793;249.01882789710953;
19;248.6343145054362;240.79819676478388;263.4712277910368;264.7043224608857;257.04057279236275;269.90188278971095;261.19066560594007;246.65871121718376;267.32962079024134;247.7194378149032;
20;270.67090957305754;263.67011402810925;262.3839830283744;261.3365155131265;252.6385574118271;264.8899496154866;218.17820206841688;245.9162025987802;254.11031556616283;228.74569079819676;
21;268.74834261469107;259.1089896579157;239.31317952797667;262.70220100769023;259.0294351630867;264.96950411031554;253.52691593741713;248.6740917528507;250.26518164942985;263.7761866878812;
22;258.7112171837709;249.52267303102627;262.90108724476266;260.7133386369663;236.07796340493238;259.77194378149034;249.085123309467;247.40121983558737;246.12834791832404;249.15141872182446;
23;265.67223548130465;251.86953062848053;249.90718642269957;232.92230177671706;255.01193317422434;277.1148236542031;263.11323256430654;249.32378679395387;258.37974012198356;249.2574913815964;
24;252.8374436488995;241.3020418987006;272.6067356138955;271.1880137894458;242.73402280562183;252.4396711747547;245.21347122779105;259.78520286396184;273.667462211615;239.3662158578626;
25;248.99230973216655;263.04693715194907;250.914876690533;250.3049588968443;253.99098382391938;263.9087775125961;239.9761336515513;242.15062317687614;238.33200742508618;249.13815963935298;
26;256.4571731636171;254.7202333598515;245.84990718642268;238.94192521877486;257.34553168920706;259.1620259878016;261.296738265712;269.1063378414214;265.8313444709626;241.8854415274463;
27;273.9591620259878;247.175815433572;245.0543622381331;221.0952002121453;247.78573322726066;276.90267833465924;264.75735879077166;262.2248740387165;263.3253778838504;261.8271015645717;
28;250.67621320604613;248.58127817555027;261.81384248210026;246.88411561919915;269.35826040837975;251.3259082471493;243.84778573322725;259.38743038981704;272.14266772739325;254.37549721559267;
29;240.62582869265447;254.9191195969239;249.2442322991249;255.56881463802705;254.93237867939538;231.37098912755238;258.0880403076107;261.6812516573853;253.18217979315833;264.98276319278705;
30;259.8912755237337;248.55476001060728;261.78732431715724;240.87775125961284;245.30628480509148;259.94431185361975;240.58605144524;261.04481569875367;241.46115088835853;256.66931848316096;
31;264.6380270485282;255.3036329885972;253.16892071068682;250.87509944311853;269.4643330681517;248.50172368072128;237.62927605409706;261.0580747812251;243.31742243436753;259.9840891010342;
32;257.6902678334659;260.1829753381066;240.24131530098117;262.72871917263325;246.69848846459823;258.44603553434104;258.33996287456904;267.2102890479979;258.12781755502516;260.4216388225935;
33;241.71307345531687;261.42932909042696;247.1095200212145;253.30151153540177;262.0525059665871;250.53036329885973;254.37549721559267;261.9331742243437;240.87775125961284;261.9862105542297;
34;248.38239193847787;227.44630071599045;246.30071599045345;248.80668257756562;260.1299390082206;236.14425881728985;247.34818350570143;249.40334128878283;260.79289313179527;230.01856271546012;
35;216.66666666666666;244.9482895783612;230.65499867409173;234.1553964465659;250.49058605144526;243.83452665075578;249.6420047732697;259.40068947228855;255.94006894722887;253.2219570405728;
36;251.10050384513394;237.24476266242377;242.78705913550783;239.9496154866083;223.11058074781224;248.6343145054362;257.9687085653673;236.55529037390613;258.0217448952533;262.27791036860253;
37;248.97905064969504;247.5205515778308;239.43251127022012;246.04879342349508;261.1508883585256;250.1988862370724;254.4948289578361;244.61681251657384;248.30283744364888;246.51286130999733;
38;260.11667992574917;233.53221957040572;231.145584725537;251.0872447626624;252.21426677273934;262.37072394590297;247.1095200212145;255.5025192256696;259.38743038981704;254.00424290639089;
39;250.01325908247148;242.54839565102094;248.170246618934;256.8284274728189;250.49058605144526;244.40466719702997;219.45107398568018;251.12702201007687;268.78811986210553;253.7788385043755;
40;247.41447891805888;252.55900291699814;249.2177141341819;247.5072924953593;238.94192521877486;254.18987006099178;264.6380270485282;236.18403606470432;244.3914081145585;233.09466984884648;
41;242.19040042429066;232.9885971890745;238.25245293025722;255.15778308141077;254.17661097852027;237.28453990983823;247.01670644391407;257.59745425616546;260.70007955449483;234.56642800318218;
42;255.56881463802705;251.41872182444973;244.78918058870326;239.19384778573325;259.2415804826306;246.14160700079552;264.5054362238133;258.8835852559003;259.440466719703;269.0267833465924;
43;253.75232033943252;266.4677804295943;238.54415274463005;252.50596658711214;262.51657385308937;255.6881463802705;242.61469106337842;248.30283744364888;245.26650755767702;252.74463007159906;
